libcell_name,func_id,libcell_area,worst_input_cap,libcell_leakage,fo4_delay,fix_load_delay
sram_asap7_16x256_1rw,124,140448000,2.499999956129175e-14,0.00012889999197795987,2.1799999305738282e-10,2.1799999305738282e-10
A2O1A1Ixp33_ASAP7_75t_L,1,87480,5.920609952959422e-16,0.0,2.2054072110200273e-11,2.363230271196226e-11
A2O1A1O1Ixp25_ASAP7_75t_L,2,131220,6.357480430395628e-16,0.0,3.011749877268599e-11,3.3633228146978666e-11
AND2x2_ASAP7_75t_L,3,87480,5.463870200162998e-16,1.160609941486257e-9,1.6048051776351713e-11,1.7027832269200793e-11
AND2x4_ASAP7_75t_L,3,145800,1.0646900273916728e-15,2.321219882972514e-9,1.5888970694710736e-11,1.4050679890409423e-11
AND2x6_ASAP7_75t_L,3,174960,1.0648900330463432e-15,3.2927400805959905e-9,1.7660520615359054e-11,1.641988107980996e-11
AND3x1_ASAP7_75t_L,4,87480,6.13784002261226e-16,6.059489576770716e-10,2.4692548353244526e-11,2.4795398373411714e-11
AND3x2_ASAP7_75t_L,4,102060,6.138979811321909e-16,1.091699952660008e-9,2.4320512617692636e-11,2.4386452926461466e-11
AND3x4_ASAP7_75t_L,4,204120,1.031389985861554e-15,2.1819199780281906e-9,2.3052870376516488e-11,2.110416529033099e-11
AND4x1_ASAP7_75t_L,5,102060,6.183729620716537e-16,5.761690013983412e-10,3.025010797408356e-11,3.030106027201995e-11
AND4x2_ASAP7_75t_L,5,116640,6.17594009397535e-16,1.0619199963812775e-9,3.039613352684434e-11,3.0425217900642565e-11
AND5x1_ASAP7_75t_L,6,116640,5.351449869821039e-16,5.589149698614904e-10,3.563550496354928e-11,3.681392690690899e-11
AND5x2_ASAP7_75t_L,6,291600,1.0321600446897266e-15,1.1170000480120734e-9,3.553310423676237e-11,3.2422016460476044e-11
AO211x2_ASAP7_75t_L,7,233280,9.394080311412494e-16,1.857279996464456e-9,2.5833427411137144e-11,2.3298951309924654e-11
AO21x1_ASAP7_75t_L,8,87480,5.939940303606949e-16,1.1956700074478022e-9,2.0698730923696118e-11,2.125577665268441e-11
AO21x2_ASAP7_75t_L,8,102060,5.957859815001706e-16,1.6814799552733461e-9,2.0656726329448816e-11,2.1012955264687605e-11
AO221x1_ASAP7_75t_L,9,145800,5.371509727594389e-16,1.0861700427966525e-9,2.6908465039499063e-11,2.872240466300635e-11
AO221x2_ASAP7_75t_L,9,160380,5.370439819102888e-16,1.5719999746366398e-9,2.821348710213556e-11,2.943987414960603e-11
AO222x2_ASAP7_75t_L,10,174960,6.125879917397029e-16,1.5398899932961285e-9,3.500365622355339e-11,3.549254640189403e-11
AO22x1_ASAP7_75t_L,11,131220,4.3922099386483693e-16,7.383459954546367e-10,2.2063474311440068e-11,2.508677120205416e-11
AO22x2_ASAP7_75t_L,11,145800,6.088170010585267e-16,1.3504000140329708e-9,2.1322643303789413e-11,2.2019823464614063e-11
AO31x2_ASAP7_75t_L,12,233280,1.1559499924035615e-15,1.5595600366680173e-9,2.452754666038004e-11,2.0278119461369926e-11
AO322x2_ASAP7_75t_L,13,218700,5.85272026223699e-16,1.344990008256275e-9,3.603270112839674e-11,3.637548595669671e-11
AO32x1_ASAP7_75t_L,14,116640,5.22301955798479e-16,7.317579875376623e-10,2.777654148355957e-11,2.9109870763877055e-11
AO32x2_ASAP7_75t_L,14,131220,5.287550233675766e-16,1.2175300767580666e-9,2.9612562402192566e-11,3.047490038099454e-11
AO331x1_ASAP7_75t_L,15,145800,6.279090178105203e-16,1.2466500054486573e-9,3.472074711075024e-11,3.5428906336454347e-11
AO331x2_ASAP7_75t_L,15,160380,6.268500148682156e-16,1.7324799372886446e-9,3.53479259751488e-11,3.5834467337902964e-11
AO332x1_ASAP7_75t_L,16,160380,6.147160032010017e-16,9.156060354342799e-10,3.756215130601426e-11,3.8341489705384646e-11
AO332x2_ASAP7_75t_L,16,174960,6.14086975358547e-16,1.4013900040410476e-9,3.800751727234264e-11,3.8549358150063995e-11
AO333x1_ASAP7_75t_L,17,174960,6.110100222985273e-16,8.46366976503532e-10,4.144571838504696e-11,4.217984989063339e-11
AO333x2_ASAP7_75t_L,17,189540,6.108740205709338e-16,1.332139953902356e-9,4.17931626806034e-11,4.230981190400662e-11
AO33x2_ASAP7_75t_L,18,145800,5.455629628377397e-16,1.210930022921275e-9,3.338446533107664e-11,3.4445224450507794e-11
AOI211x1_ASAP7_75t_L,19,174960,1.000550045647617e-15,0.0,2.3702064616548668e-11,1.9262537745423636e-11
AOI211xp5_ASAP7_75t_L,19,87480,5.373290084970399e-16,0.0,2.7595460638796254e-11,3.1867487815251394e-11
AOI21x1_ASAP7_75t_L,20,116640,1.1725599908618631e-15,0.0,1.932170742846573e-11,1.2760403844680468e-11
AOI21xp33_ASAP7_75t_L,20,72900,4.580649887819626e-16,0.0,2.103102761386033e-11,2.8636525442604643e-11
AOI21xp5_ASAP7_75t_L,20,72900,5.673570146914745e-16,0.0,1.864311829913312e-11,2.0323225741192275e-11
AOI221x1_ASAP7_75t_L,21,204120,9.18461012234769e-16,0.0,2.602705030663177e-11,2.044966279646232e-11
AOI221xp5_ASAP7_75t_L,22,102060,5.360839759436945e-16,0.0,2.7157704904356983e-11,3.2076993838892065e-11
AOI222xp33_ASAP7_75t_L,23,145800,5.363870019805747e-16,0.0,3.1355779084307756e-11,3.4400222254094004e-11
AOI22x1_ASAP7_75t_L,24,145800,1.2555600082094832e-15,0.0,2.078808826466716e-11,1.4618599733506876e-11
AOI22xp33_ASAP7_75t_L,24,87480,4.3921501169464695e-16,0.0,2.1127079252725167e-11,2.983899932695877e-11
AOI22xp5_ASAP7_75t_L,24,87480,6.078339663836789e-16,0.0,1.990279989427801e-11,2.1972441227591233e-11
AOI311xp33_ASAP7_75t_L,25,102060,5.782080361413941e-16,0.0,3.1395646499232654e-11,3.309310811494548e-11
AOI31xp33_ASAP7_75t_L,26,87480,5.142060148886224e-16,0.0,2.7116021233952736e-11,3.114802513137782e-11
AOI31xp67_ASAP7_75t_L,26,189540,1.1677199387221337e-15,0.0,2.5066356976188864e-11,1.571192655147602e-11
AOI321xp33_ASAP7_75t_L,27,116640,5.654209620718472e-16,0.0,3.2746139133621455e-11,3.491719760551071e-11
AOI322xp5_ASAP7_75t_L,28,131220,5.699830285861996e-16,0.0,3.486539876251804e-11,3.6811415027315775e-11
AOI32xp33_ASAP7_75t_L,29,102060,5.124049581449637e-16,0.0,2.9521902283891066e-11,3.358709144141159e-11
AOI331xp33_ASAP7_75t_L,30,131220,6.279700041827226e-16,0.0,3.56794004063854e-11,3.7703312694148394e-11
AOI332xp33_ASAP7_75t_L,31,145800,6.132640299107302e-16,0.0,3.793866262813417e-11,4.007363538227615e-11
AOI333xp33_ASAP7_75t_L,32,160380,6.1296100387385e-16,0.0,4.288286392650775e-11,4.3137979299778806e-11
AOI33xp33_ASAP7_75t_L,33,116640,5.233979634926668e-16,0.0,2.985666922028507e-11,3.608933638044043e-11
BUFx10_ASAP7_75t_L,34,204120,1.2552000192069001e-15,5.898660226932861e-9,1.5544931661337635e-11,1.44455567299695e-11
BUFx12_ASAP7_75t_L,34,233280,1.2519199899977762e-15,6.8702203925852245e-9,1.717006745116656e-11,1.617858451374854e-11
BUFx12f_ASAP7_75t_L,34,262440,2.4377699278020594e-15,7.91107979125627e-9,1.2995135349747056e-11,1.0552627348336951e-11
BUFx16f_ASAP7_75t_L,34,320760,2.438010061642606e-15,9.854200122560997e-9,1.4855486632492365e-11,1.2979466459950295e-11
BUFx24_ASAP7_75t_L,34,437400,2.4463501597995086e-15,1.3740399928963143e-8,1.828052639818445e-11,1.6854604517613225e-11
BUFx2_ASAP7_75t_L,34,72900,5.504460018995424e-16,1.3185099678736378e-9,1.474615395069545e-11,1.525132971302856e-11
BUFx3_ASAP7_75t_L,34,87480,6.536779835274826e-16,1.9777699478140676e-9,1.3459031632245821e-11,1.3284081300246608e-11
BUFx4_ASAP7_75t_L,34,102060,5.549920277274562e-16,2.2900801255332226e-9,1.9023340194768146e-11,1.9295441980315964e-11
BUFx4f_ASAP7_75t_L,34,116640,1.034980029129373e-15,2.6370299277544973e-9,1.3791378629390838e-11,1.2336329006934488e-11
BUFx5_ASAP7_75t_L,34,116640,6.533079889482101e-16,2.9493301134664307e-9,1.6213077755344862e-11,1.6100261748808187e-11
BUFx6f_ASAP7_75t_L,34,145800,1.2491900028087756e-15,3.955539895628135e-9,1.2694648283961829e-11,1.1018754485225823e-11
BUFx8_ASAP7_75t_L,34,174960,8.837059798595041e-16,4.580150037014619e-9,1.7447055952746204e-11,1.6894182233717636e-11
CKINVDCx10_ASAP7_75t_L,35,349920,6.271880021899937e-15,0.0,1.1140361202977012e-11,3.088803735354362e-12
CKINVDCx11_ASAP7_75t_L,35,379080,7.112470436557421e-15,0.0,1.1659971599353725e-11,3.1117638847610873e-12
CKINVDCx12_ASAP7_75t_L,35,379080,7.505409867821639e-15,0.0,1.1350520350006388e-11,3.1341719584215832e-12
CKINVDCx14_ASAP7_75t_L,35,408240,8.7359598518349e-15,0.0,1.2057097507900405e-11,3.304794155348234e-12
CKINVDCx16_ASAP7_75t_L,35,437400,9.915639578134908e-15,0.0,1.1688945818211227e-11,3.18684206628006e-12
CKINVDCx20_ASAP7_75t_L,35,554040,1.240699979820209e-14,0.0,1.3253726241502228e-11,3.558385357205207e-12
CKINVDCx5p33_ASAP7_75t_L,35,320760,3.826210029557074e-15,0.0,1.1731512462864746e-11,3.805300258924449e-12
CKINVDCx6p67_ASAP7_75t_L,35,349920,4.677700064179826e-15,0.0,1.1917663904348341e-11,3.44927818946017e-12
CKINVDCx8_ASAP7_75t_L,35,320760,5.0741800931635665e-15,0.0,1.0731826018128832e-11,3.2167597578680596e-12
CKINVDCx9p33_ASAP7_75t_L,35,408240,6.4026297217040055e-15,0.0,1.2264595589117633e-11,3.61362047056335e-12
DECAPx10_ASAP7_75t_L,125,320760,NaN,NaN,NaN,NaN
DECAPx1_ASAP7_75t_L,126,58320,NaN,NaN,NaN,NaN
DECAPx2_ASAP7_75t_L,127,87480,NaN,NaN,NaN,NaN
DECAPx2b_ASAP7_75t_L,128,87480,NaN,NaN,NaN,NaN
DECAPx4_ASAP7_75t_L,129,145800,NaN,NaN,NaN,NaN
DECAPx6_ASAP7_75t_L,130,204120,NaN,NaN,NaN,NaN
DFFASRHQNx1_ASAP7_75t_L,42,379080,1.117340007206224e-15,2.7440401062506226e-9,4.520458313228559e-11,4.794853750156314e-11
DFFHQNx1_ASAP7_75t_L,43,291600,5.912629843805102e-16,2.554360056805649e-9,4.177434786978296e-11,4.411248796798439e-11
DFFHQNx2_ASAP7_75t_L,43,306180,5.91575010142455e-16,3.0403000117473766e-9,4.3148581929663976e-11,4.469847755816936e-11
DFFHQNx3_ASAP7_75t_L,43,320760,5.914970301717484e-16,3.5262399666891042e-9,4.913430426412013e-11,5.038562275738734e-11
DFFHQx4_ASAP7_75t_L,44,364500,5.911369882296061e-16,4.7161399230333245e-9,5.035831474042851e-11,5.097922084473794e-11
DFFLQNx1_ASAP7_75t_L,45,291600,5.910230093586412e-16,2.195200021759547e-9,4.387178814679871e-11,4.6164096850764835e-11
DFFLQNx2_ASAP7_75t_L,45,306180,5.909980218866972e-16,2.6810000886001717e-9,4.568810954563851e-11,4.722922053446155e-11
DFFLQNx3_ASAP7_75t_L,45,320760,5.90966999305004e-16,3.166810147448018e-9,5.1102837239636045e-11,5.229106730952893e-11
DFFLQx4_ASAP7_75t_L,46,364500,5.910530260887096e-16,4.39675007513074e-9,5.292212848506672e-11,5.341421749349706e-11
DHLx1_ASAP7_75t_L,47,218700,5.857480058004967e-16,1.6766500410270169e-9,3.154806277327893e-11,3.3425692769206705e-11
DHLx2_ASAP7_75t_L,47,233280,5.854379917418016e-16,2.1625299329031122e-9,3.058821945733925e-11,3.1725632537726867e-11
DHLx3_ASAP7_75t_L,47,247860,5.851529651550505e-16,2.6484199278087317e-9,3.232683565279615e-11,3.319957503356008e-11
DLLx1_ASAP7_75t_L,48,218700,5.91936004996663e-16,1.8886898711656386e-9,3.5884281657239114e-11,3.755282890205436e-11
DLLx2_ASAP7_75t_L,48,233280,5.91462037123115e-16,2.3745099220207067e-9,3.615382646038334e-11,3.7253099910428134e-11
DLLx3_ASAP7_75t_L,48,247860,5.896800386207695e-16,2.8603299728757747e-9,3.7921381312866487e-11,3.880284288326763e-11
FAx1_ASAP7_75t_L,49,204120,2.090440044373934e-15,0.0,7.277756175483319e-11,3.577677737398588e-11
FILLER_ASAP7_75t_L,131,29160,NaN,NaN,NaN,NaN
FILLERxp5_ASAP7_75t_L,132,14580,NaN,NaN,NaN,NaN
HAxp5_ASAP7_75t_L,52,131220,1.026580003391452e-15,0.0,3.6504185091379426e-11,2.6619246737413782e-11
HB1xp67_ASAP7_75t_L,34,58320,3.2466201121017935e-16,4.973330081092797e-10,1.656586673393079e-11,2.250830077876742e-11
HB2xp67_ASAP7_75t_L,34,72900,4.958099945214759e-16,3.8699599080871394e-10,3.0188740396397407e-11,3.2521627751913584e-11
HB3xp67_ASAP7_75t_L,34,87480,6.298350119138989e-16,3.639190060411579e-10,4.526673133553594e-11,4.5059796172086664e-11
HB4xp67_ASAP7_75t_L,34,102060,7.623180058258456e-16,3.5399300157834546e-10,6.181977846297926e-11,5.874119940463274e-11
ICGx1_ASAP7_75t_L,53,262440,2.273750044379263e-15,2.7666398061398922e-9,1.3203826053354017e-11,1.5606276687618603e-11
ICGx2_ASAP7_75t_L,53,277020,2.2700499927074194e-15,3.2523999049516306e-9,1.1230079366431056e-11,1.2589996753464838e-11
ICGx2p67DC_ASAP7_75t_L,53,699840,6.168470004534396e-15,5.241149736434636e-9,3.811567381162284e-11,1.0889995502583183e-11
ICGx3_ASAP7_75t_L,53,291600,2.2694498698642897e-15,3.738149789711542e-9,1.1626651030827162e-11,1.2656566766855448e-11
ICGx4DC_ASAP7_75t_L,53,699840,6.1668199843531446e-15,5.888819654131794e-9,2.8419938277735035e-11,9.8753592109313e-12
ICGx4_ASAP7_75t_L,53,306180,2.2723600633128187e-15,4.2239101105678856e-9,1.2436253415959442e-11,1.3203642172665564e-11
ICGx5_ASAP7_75t_L,53,320760,2.270040040070289e-15,4.709669987335019e-9,1.3669951455519413e-11,1.4320977563542225e-11
ICGx5p33DC_ASAP7_75t_L,53,699840,6.167479823019056e-15,6.536490015918162e-9,2.355212032345566e-11,9.284967759926044e-12
ICGx6p67DC_ASAP7_75t_L,53,699840,6.1661601456872335e-15,7.1841599336153195e-9,2.093143366965755e-11,9.156844553437349e-12
ICGx8DC_ASAP7_75t_L,53,699840,6.1654300032867e-15,7.831830295401687e-9,1.92771701379435e-11,9.140686471620363e-12
INVx11_ASAP7_75t_L,35,189540,6.599740217760712e-15,0.0,1.0639577760485075e-11,3.2885799118587133e-12
INVx13_ASAP7_75t_L,35,218700,7.767730042355665e-15,0.0,1.107390828342103e-11,3.2336099943519603e-12
INVx1_ASAP7_75t_L,35,43740,6.431780042946407e-16,0.0,1.0445270516579175e-11,1.0138031907025447e-11
INVx2_ASAP7_75t_L,35,58320,1.2397199627002357e-15,0.0,9.846126518275877e-12,5.721795866969748e-12
INVx3_ASAP7_75t_L,35,72900,1.8411000144818697e-15,0.0,9.817556489988277e-12,4.516846965896271e-12
INVx4_ASAP7_75t_L,35,87480,2.4322400732059097e-15,0.0,9.76224309723328e-12,3.769327731883987e-12
INVx5_ASAP7_75t_L,35,102060,3.0255498068243415e-15,0.0,9.844938232694833e-12,3.5879858112375373e-12
INVx6_ASAP7_75t_L,35,116640,3.622629895849239e-15,0.0,9.858996431744149e-12,3.0304801636876766e-12
INVx8_ASAP7_75t_L,35,145800,4.793980323662423e-15,0.0,1.0097264170616516e-11,3.0697733851420272e-12
INVxp33_ASAP7_75t_L,35,43740,2.837400231135316e-16,0.0,1.3758416281262065e-11,2.698669586409519e-11
INVxp67_ASAP7_75t_L,35,43740,4.593039862255588e-16,0.0,1.1161637586409867e-11,1.4343643460479338e-11
MAJIxp5_ASAP7_75t_L,54,102060,1.1691399894582055e-15,0.0,2.361867819378194e-11,2.363574787278555e-11
MAJx2_ASAP7_75t_L,55,131220,1.174620080868704e-15,1.4364799350019553e-9,2.3873856017098127e-11,2.3855946731932143e-11
MAJx3_ASAP7_75t_L,55,145800,1.1756600255696955e-15,1.9222599068058344e-9,2.6045762768767133e-11,2.60417937214541e-11
NAND2x1_ASAP7_75t_L,56,87480,1.0307699577441639e-15,0.0,1.8625295750140936e-11,1.3140621403506803e-11
NAND2x1p5_ASAP7_75t_L,56,116640,1.5859299626929725e-15,0.0,1.6616786072121137e-11,9.142046494825529e-12
NAND2x2_ASAP7_75t_L,56,145800,2.1112800194917052e-15,0.0,1.8205749408028993e-11,8.953594810012788e-12
NAND2xp33_ASAP7_75t_L,56,58320,3.5881099151168373e-16,0.0,1.8306963583958336e-11,2.8953322378511004e-11
NAND2xp5_ASAP7_75t_L,56,58320,5.436750322774283e-16,0.0,1.3555111894048011e-11,1.5604420533499308e-11
NAND2xp67_ASAP7_75t_L,56,87480,7.837880146376963e-16,0.0,2.0989762011813795e-11,1.773755795020371e-11
NAND3x1_ASAP7_75t_L,57,160380,1.3410999597285637e-15,0.0,2.6453315232766172e-11,1.6792088552985973e-11
NAND3x2_ASAP7_75t_L,57,291600,2.7368199920278736e-15,0.0,2.6782683709702937e-11,1.2692843304185075e-11
NAND3xp33_ASAP7_75t_L,57,72900,5.35974020479229e-16,0.0,1.9563156650193037e-11,2.173481880585193e-11
NAND4xp25_ASAP7_75t_L,58,87480,5.343449643634222e-16,0.0,2.674249190148803e-11,2.95982405251749e-11
NAND4xp75_ASAP7_75t_L,58,204120,1.5455199266036011e-15,0.0,2.6882801540395462e-11,1.6143444220295677e-11
NAND5xp2_ASAP7_75t_L,59,102060,5.297799861733136e-16,0.0,3.3752067113423934e-11,3.744947407735566e-11
NOR2x1_ASAP7_75t_L,60,87480,1.0502799852556274e-15,0.0,1.6995535187525057e-11,1.2116769393388793e-11
NOR2x1p5_ASAP7_75t_L,60,116640,1.585299981938452e-15,0.0,1.7254081843831592e-11,9.462891407963081e-12
NOR2x2_ASAP7_75t_L,60,145800,2.118949902829093e-15,0.0,1.6590449500308857e-11,8.19144752028933e-12
NOR2xp33_ASAP7_75t_L,60,58320,3.6090300407272424e-16,0.0,1.6817493578291653e-11,2.7019388462723448e-11
NOR2xp67_ASAP7_75t_L,60,87480,7.847589790930458e-16,0.0,1.912652848601315e-11,1.639312297019302e-11
NOR3x1_ASAP7_75t_L,61,160380,1.3611999456877898e-15,0.0,2.3448949379445416e-11,1.4217165639207607e-11
NOR3x2_ASAP7_75t_L,61,291600,2.752630073746612e-15,0.0,2.320272619871222e-11,1.0542717740480434e-11
NOR3xp33_ASAP7_75t_L,61,72900,5.368499584258084e-16,0.0,2.722607035654523e-11,3.025706768466918e-11
NOR4xp25_ASAP7_75t_L,62,87480,5.35974020479229e-16,0.0,3.829365297081111e-11,4.235359632454028e-11
NOR4xp75_ASAP7_75t_L,62,204120,1.5480699192913102e-15,0.0,3.800317005531184e-11,2.256015860235827e-11
NOR5xp2_ASAP7_75t_L,63,102060,5.333150252391202e-16,0.0,4.934989569771453e-11,5.455971438528273e-11
O2A1O1Ixp33_ASAP7_75t_L,64,87480,5.7797001988321565e-16,0.0,2.914889857263958e-11,3.141884669100037e-11
O2A1O1Ixp5_ASAP7_75t_L,65,116640,9.203169673013215e-16,0.0,2.9548433144732655e-11,2.2825357923195178e-11
OA211x2_ASAP7_75t_L,66,116640,5.36373025936945e-16,1.1154799306467567e-9,2.9926221223330884e-11,3.098872894402582e-11
OA21x2_ASAP7_75t_L,67,102060,6.081750030240672e-16,1.2102300273042488e-9,1.944733610259597e-11,1.9778196441722073e-11
OA221x2_ASAP7_75t_L,68,233280,9.65780931349604e-16,1.3508300034104082e-9,3.246558924474563e-11,3.017701019625285e-11
OA222x2_ASAP7_75t_L,69,174960,6.131110345846324e-16,1.2119100167851116e-9,2.970690707315704e-11,2.978689517263433e-11
OA22x2_ASAP7_75t_L,70,145800,6.095200384047478e-16,1.3504000140329708e-9,2.1224594998203727e-11,2.1625720311724272e-11
OA31x2_ASAP7_75t_L,71,218700,1.0987099410478393e-15,1.2401800697503518e-9,2.6612113554480565e-11,2.4203803891675868e-11
OA331x1_ASAP7_75t_L,72,145800,6.291229748426133e-16,7.268060042697755e-10,3.4018437372607124e-11,3.4897019302038146e-11
OA331x2_ASAP7_75t_L,72,160380,6.275119711164948e-16,1.2125600523660296e-9,3.4562470940802115e-11,3.514293717143957e-11
OA332x1_ASAP7_75t_L,73,160380,6.147909656168337e-16,8.036010190615173e-10,3.6539715697614383e-11,3.7409578906855145e-11
OA332x2_ASAP7_75t_L,73,174960,6.142929631834074e-16,1.2893699441463013e-9,3.686658270329879e-11,3.744254906123956e-11
OA333x1_ASAP7_75t_L,74,174960,6.143979952688669e-16,8.46366976503532e-10,4.048301277537192e-11,4.056980792976894e-11
OA333x2_ASAP7_75t_L,74,189540,6.139889842344615e-16,1.332139953902356e-9,4.0287335967281734e-11,4.0348342722484887e-11
OA33x2_ASAP7_75t_L,75,145800,6.090149950099474e-16,1.5398899932961285e-9,3.285035785061119e-11,3.361901035336956e-11
OAI211xp5_ASAP7_75t_L,76,87480,5.369850072413362e-16,0.0,2.5970227704452675e-11,3.04677255646979e-11
OAI21x1_ASAP7_75t_L,77,116640,1.2986899729716065e-15,0.0,1.9557676658732426e-11,1.2864307709359313e-11
OAI21xp33_ASAP7_75t_L,77,72900,4.3913700525416075e-16,0.0,2.05174696676913e-11,2.8174918995094167e-11
OAI21xp5_ASAP7_75t_L,77,72900,6.072570310674803e-16,0.0,1.9065389891825824e-11,2.0225068148027603e-11
OAI221xp5_ASAP7_75t_L,78,102060,5.353540453013981e-16,0.0,2.8939588572751695e-11,3.377083335198705e-11
OAI222xp33_ASAP7_75t_L,79,145800,6.140439884364738e-16,0.0,2.699427140151478e-11,2.7146278280820724e-11
OAI22x1_ASAP7_75t_L,80,145800,1.2542200020869269e-15,0.0,2.0499591607547885e-11,1.4402073283958927e-11
OAI22xp33_ASAP7_75t_L,80,87480,4.623950212083265e-16,0.0,2.2961153811618118e-11,2.977378760204985e-11
OAI22xp5_ASAP7_75t_L,80,87480,6.088889988590434e-16,0.0,2.0431668509846013e-11,2.170732690820465e-11
OAI311xp33_ASAP7_75t_L,81,102060,5.784290058615091e-16,0.0,3.179901827965459e-11,3.3317786030107044e-11
OAI31xp33_ASAP7_75t_L,82,87480,5.16605976865549e-16,0.0,2.5919903376414588e-11,2.9687915320542047e-11
OAI31xp67_ASAP7_75t_L,82,189540,1.1606400138325086e-15,0.0,2.980931820828481e-11,1.9580460516865905e-11
OAI321xp33_ASAP7_75t_L,83,116640,5.663109819411746e-16,0.0,3.3232559065732303e-11,3.5190520636385614e-11
OAI322xp33_ASAP7_75t_L,84,131220,5.71645013107831e-16,0.0,3.5942641224417926e-11,3.775020920859795e-11
OAI32xp33_ASAP7_75t_L,85,102060,5.001500325245293e-16,0.0,2.754994669895705e-11,3.191771846822178e-11
OAI331xp33_ASAP7_75t_L,86,131220,6.284909823848432e-16,0.0,3.520219532537894e-11,3.7161551613706933e-11
OAI332xp33_ASAP7_75t_L,87,145800,6.130719651899403e-16,0.0,3.723139505029671e-11,3.91947307942786e-11
OAI333xp33_ASAP7_75t_L,88,160380,6.124820067421777e-16,0.0,4.154527416533327e-11,4.1817802692856176e-11
OAI33xp33_ASAP7_75t_L,89,116640,5.231420007239184e-16,0.0,2.6909287298426676e-11,3.3087255157937534e-11
OR2x2_ASAP7_75t_L,90,87480,5.399399875569513e-16,1.6658999735241764e-9,1.848395742021225e-11,1.922647631380503e-11
OR2x4_ASAP7_75t_L,90,116640,5.394350500412693e-16,2.63757016227828e-9,2.3582304511937657e-11,2.401377360849999e-11
OR2x6_ASAP7_75t_L,90,174960,1.0548700567967985e-15,4.3034797947427705e-9,2.016705379082051e-11,1.8795949172090154e-11
OR3x1_ASAP7_75t_L,91,87480,6.154249697778536e-16,2.0472901152146505e-9,2.724988810987039e-11,2.732547868533608e-11
OR3x2_ASAP7_75t_L,91,102060,6.15156989729166e-16,2.5333299902285944e-9,2.8546201860657483e-11,2.8598153359316036e-11
OR3x4_ASAP7_75t_L,91,131220,6.144499819160047e-16,3.505409962301087e-9,3.635910322818958e-11,3.6389991714402825e-11
OR4x1_ASAP7_75t_L,92,102060,6.167800107352236e-16,2.5679098847319892e-9,3.456352912212246e-11,3.461977579610753e-11
OR4x2_ASAP7_75t_L,92,116640,6.173999859130546e-16,3.0541698059494138e-9,3.675221238452764e-11,3.678727114597713e-11
OR5x1_ASAP7_75t_L,93,116640,5.355989966418322e-16,2.221820061265589e-9,4.0496505454568066e-11,4.190551725069547e-11
OR5x2_ASAP7_75t_L,93,131220,5.354499717826746e-16,2.7081101805492835e-9,4.388648472408718e-11,4.4821261285798997e-11
SDFHx1_ASAP7_75t_L,94,364500,1.1111099740000502e-15,2.912969865320747e-9,4.277131426810854e-11,4.5086028660490385e-11
SDFHx2_ASAP7_75t_L,94,379080,1.1105300740685362e-15,3.398899828255253e-9,4.345321324983331e-11,4.5073757226621325e-11
SDFHx3_ASAP7_75t_L,94,393660,1.10986991776527e-15,3.8848400052415855e-9,4.935817032869494e-11,5.0695087017160745e-11
SDFHx4_ASAP7_75t_L,94,451980,1.2586499844010669e-15,6.83406975454659e-9,3.518461216822644e-11,3.5031616496539186e-11
SDFLx1_ASAP7_75t_L,95,364500,1.4130000338188897e-15,2.7185500517390437e-9,4.396579281196189e-11,4.669480080377042e-11
SDFLx2_ASAP7_75t_L,95,379080,1.4200299837646268e-15,3.20436011058689e-9,4.601908437651403e-11,4.7856080209740526e-11
SDFLx3_ASAP7_75t_L,95,393660,1.419559986358019e-15,3.6901699473901317e-9,5.140235112555125e-11,5.282130635664295e-11
SDFLx4_ASAP7_75t_L,95,451980,1.258810073628098e-15,5.619819720692476e-9,3.5992542279927875e-11,3.583191729439328e-11
TAPCELL_ASAP7_75t_L,133,29160,NaN,NaN,NaN,NaN
TAPCELL_WITH_FILLER_ASAP7_75t_L,134,43740,NaN,NaN,NaN,NaN
TIEHIx1_ASAP7_75t_L,98,43740,None,1.1488399207643107e-12,None,None
TIELOx1_ASAP7_75t_L,99,43740,None,2.1240899664154433e-12,None,None
XNOR2x1_ASAP7_75t_L,100,174960,1.5954099554386426e-15,0.0,2.6469682348762014e-11,1.846299675645202e-11
XNOR2x2_ASAP7_75t_L,100,160380,1.0162500130832123e-15,0.0,3.0871503270413214e-11,2.7986959971748604e-11
XNOR2xp5_ASAP7_75t_L,100,131220,1.0161499573163178e-15,0.0,3.10377973322673e-11,2.365893765621241e-11
XOR2x1_ASAP7_75t_L,101,174960,1.5960299835560327e-15,2.0145500823076645e-9,3.1021463176017505e-11,2.0354412599843386e-11
XOR2x2_ASAP7_75t_L,101,160380,1.0174000720673468e-15,2.1614399159375353e-9,2.8850243374844986e-11,2.6870951644331065e-11
XOR2xp5_ASAP7_75t_L,101,131220,1.0271899729925936e-15,1.1810400435408042e-9,3.751804422691407e-11,2.733299350743401e-11
sram_asap7_32x256_1rw,135,280896000,2.499999956129175e-14,0.00012889999197795987,2.1799999305738282e-10,2.1799999305738282e-10
